timestamp,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,MagX,MagY,MagZ,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,labels
363313783.0,1.255,-0.1,9.92,-0.085,350.92,324.02,0.05,0.05,158.0,178.0,178.0,-2.227642,0.3050852,0.05811263,-0.1708994,0.02136566,-9.912436,3
363363763.0,1.25,-0.1,9.92,-0.08,350.9,324.0,0.05,0.05,158.0,178.0,178.0,-0.3020366,1.933642,0.03969505,-0.1601436,0.02505689,-9.967955,3
363363763.0,1.25,-0.1,9.92,-0.08,350.9,324.0,0.05,0.05,158.0,178.0,178.0,1.657521,-2.271878,0.06172319,-0.08881523,-0.01707911,-9.967338,3
363413743.0,1.24,-0.095,9.92,-0.08,350.88,323.98,0.05,0.05,158.0,178.0,178.0,-1.129636,-2.710236,0.02449994,-0.09240577,-0.04296216,-9.927057,3
363463723.0,1.23,-0.09,9.92,-0.08,350.86,323.96,0.05,0.05,158.0,178.0,178.0,-2.38751,-0.3377303,0.0057192,-0.1479841,-0.04770568,-9.960018,3
363463723.0,1.23,-0.09,9.92,-0.08,350.86,323.96,0.05,0.05,158.0,178.0,178.0,2.061794,0.4378048,0.01791067,-0.1135211,0.01264251,-9.90177,3
363513703.0,1.225,-0.09,9.92,-0.08,350.84,323.94,0.05,0.05,158.0,178.0,178.0,1.69735,-2.235087,-0.00066992,-0.1487295,0.00064406,-9.884766,3
363563683.0,1.22,-0.09,9.92,-0.08,350.82,323.92,0.05,0.05,158.0,178.0,178.0,-1.077425,-2.829936,-0.05673923,-0.1313163,0.01083685,-9.887247,3
363563683.0,1.22,-0.09,9.92,-0.08,350.82,323.92,0.05,0.05,158.0,178.0,178.0,-0.6641265,1.818509,-0.02902033,-0.1740074,-0.02892123,-9.972767,3
363613663.0,1.215,-0.085,9.92,-0.08,350.8,323.9,0.05,0.05,157.5,178.0,178.0,1.948413,0.6502719,-0.07028757,-0.1699539,0.03288154,-9.905538,3
363663643.0,1.21,-0.08,9.92,-0.08,350.78,323.88,0.05,0.05,157.0,178.0,178.0,1.917755,-2.048621,-0.08674883,-0.1705831,0.01314405,-9.89519,3
363663643.0,1.21,-0.08,9.92,-0.08,350.78,323.88,0.05,0.05,157.0,178.0,178.0,-2.466517,-0.5046767,-0.0849954,-0.2012003,-0.03452349,-10.07174,3
363713623.0,1.205,-0.08,9.92,-0.08,350.76,323.86,0.05,0.05,157.0,178.0,178.0,-0.810964,1.844723,-0.1074743,-0.305025,0.02603417,-10.13167,3
363763603.0,1.2,-0.08,9.92,-0.08,350.74,323.84,0.05,0.05,157.0,178.0,178.0,-0.7589174,-2.907674,-0.1248196,-0.2432549,-0.02123122,-10.10863,3
363763603.0,1.2,-0.08,9.92,-0.08,350.74,323.84,0.05,0.05,157.0,178.0,178.0,1.846277,1.096243,-0.1307656,-0.2840364,-0.01504311,-10.03959,3
363813583.0,1.19,-0.075,9.92,-0.08,350.72,323.82,0.05,0.05,157.0,178.5,178.5,-2.48387,-0.5708609,-0.1334084,-0.3157875,-0.03184161,-10.29472,3
363863563.0,1.18,-0.07,9.92,-0.08,350.7,323.8,0.05,0.05,157.0,179.0,179.0,2.165909,-1.447822,-0.1191136,-0.3685843,0.00815161,-10.05306,3
363863563.0,1.18,-0.07,9.92,-0.08,350.7,323.8,0.05,0.05,157.0,179.0,179.0,-1.084306,2.097847,-0.1268854,-0.4092745,-0.01818595,-10.27238,3
363913543.0,1.175,-0.065,9.925,-0.075,350.68,323.78,0.05,0.05,157.0,179.0,179.0,-0.3043394,-2.609427,-0.1300481,-0.4258611,-0.01020832,-10.10035,3
363963523.0,1.17,-0.06,9.93,-0.07,350.66,323.76,0.05,0.05,157.0,179.0,179.0,-2.386362,-0.700961,-0.125687,-0.4725565,-0.03196671,-10.2828,3
363963523.0,1.17,-0.06,9.93,-0.07,350.66,323.76,0.05,0.05,157.0,179.0,179.0,1.673625,1.777488,-0.1307822,-0.500478,-0.02459734,-10.09691,3
364013503.0,1.16,-0.06,9.93,-0.07,350.64,323.74,0.045,0.045,157.0,179.0,179.0,2.350639,-0.9560198,-0.09986856,-0.5356619,-0.01362268,-10.04704,3
364063483.0,1.15,-0.06,9.93,-0.07,350.62,323.72,0.04,0.04,157.0,179.0,179.0,-0.09954044,-2.592597,-0.09339236,-0.5662264,-0.04205584,-10.05435,3
364063483.0,1.15,-0.06,9.93,-0.07,350.62,323.72,0.04,0.04,157.0,179.0,179.0,-1.327933,2.004474,-0.09608628,-0.6069237,-0.05702967,-10.18848,3
364113463.0,1.14,-0.055,9.93,-0.07,350.6,323.7,0.04,0.04,157.0,179.0,179.0,1.493243,1.813049,-0.08398922,-0.6863462,-0.01338057,-10.04997,3
364163443.0,1.13,-0.05,9.93,-0.07,350.58,323.68,0.04,0.04,157.0,179.0,179.0,2.381001,-0.7803853,-0.04077071,-0.7334505,-0.01774747,-10.02612,3
364163443.0,1.13,-0.05,9.93,-0.07,350.58,323.68,0.04,0.04,157.0,179.0,179.0,-2.390082,-0.9058824,-0.07292983,-0.6645728,-0.08294567,-10.23535,3
364213423.0,1.12,-0.05,9.93,-0.07,350.555,323.66,0.04,0.04,157.0,179.0,179.0,-1.55337,1.843264,-0.02877644,-0.7672837,-0.02785678,-10.14951,3
364263403.0,1.11,-0.05,9.93,-0.07,350.53,323.64,0.04,0.04,157.0,179.0,179.0,1.239002,2.035607,-0.00921743,-0.8867257,-0.0189826,-10.03323,3
364263403.0,1.11,-0.05,9.93,-0.07,350.53,323.64,0.04,0.04,157.0,179.0,179.0,0.152598,-2.601853,-0.01809797,-0.7520751,-0.0385477,-10.06664,3
364313383.0,1.105,-0.045,9.93,-0.07,350.51,323.615,0.04,0.04,157.0,179.0,179.0,-2.320333,-1.176429,0.00329687,-0.8838077,-0.07557505,-10.20394,3
364363363.0,1.1,-0.04,9.93,-0.07,350.49,323.59,0.04,0.04,157.0,179.0,179.0,2.46692,-0.4481904,0.03592006,-0.9039608,-0.02325526,-9.942148,3
364363363.0,1.1,-0.04,9.93,-0.07,350.49,323.59,0.04,0.04,157.0,179.0,179.0,-1.882603,1.739143,0.04641452,-0.9915941,-0.1060119,-10.15204,3
364413343.0,1.09,-0.035,9.935,-0.07,350.47,323.57,0.04,0.04,156.5,179.0,179.0,0.4984874,-2.315898,0.05449219,-0.9971575,-0.02553242,-9.949781,3
364463323.0,1.08,-0.03,9.94,-0.07,350.45,323.55,0.04,0.04,156.0,179.0,179.0,0.8568153,2.534838,0.05821932,-1.036801,-0.05365007,-10.02833,3
364463323.0,1.08,-0.03,9.94,-0.07,350.45,323.55,0.04,0.04,156.0,179.0,179.0,-2.126093,-1.139847,0.06542254,-1.099228,0.00044251,-9.958151,3
364513303.0,1.07,-0.03,9.94,-0.07,350.43,323.53,0.04,0.04,156.0,179.0,179.0,2.440634,0.3544908,0.08960585,-1.148501,-0.07994278,-9.917694,3
364563283.0,1.06,-0.03,9.94,-0.07,350.41,323.51,0.04,0.04,156.0,179.0,179.0,-2.043178,1.758941,0.09969163,-1.175235,-0.03726107,-9.889158,3
364563283.0,1.06,-0.03,9.94,-0.07,350.41,323.51,0.04,0.04,156.0,179.0,179.0,0.8302624,-1.888294,0.1052298,-1.215759,-0.05794683,-9.804391,3
364613679.5,1.05,-0.025,9.94,-0.07,350.39,323.49,0.04,0.04,156.0,179.0,179.0,0.5608138,2.798022,0.1048719,-1.297152,-0.0328277,-9.801045,3
364664076.0,1.04,-0.02,9.94,-0.07,350.37,323.47,0.04,0.04,156.0,179.0,179.0,-1.817117,-1.114361,0.09765945,-1.26773,-0.03746178,-9.698019,3
364664076.0,1.04,-0.02,9.94,-0.07,350.37,323.47,0.04,0.04,156.0,179.0,179.0,2.402731,0.7591315,0.1159538,-1.293078,-0.00972502,-9.792736,3
364714056.0,1.03,-0.015,9.94,-0.075,350.345,323.45,0.04,0.04,156.0,179.5,179.5,-2.074751,1.623021,0.120392,-1.357977,-0.05525188,-9.690886,3
364764036.0,1.02,-0.01,9.94,-0.08,350.32,323.43,0.04,0.04,156.0,180.0,180.0,0.3068971,2.864493,0.1116064,-1.379574,-0.00376463,-9.708568,3
364764036.0,1.02,-0.01,9.94,-0.08,350.32,323.43,0.04,0.04,156.0,180.0,180.0,1.079326,-1.628037,0.120709,-1.31862,-0.01657181,-9.667996,3
364814016.0,1.015,-0.01,9.94,-0.08,350.3,323.41,0.04,0.04,156.0,180.0,180.0,-1.497457,-1.277319,0.1061098,-1.348554,-0.03483515,-9.562532,3
364863996.0,1.01,-0.01,9.94,-0.08,350.28,323.39,0.04,0.04,156.0,180.0,180.0,-2.190845,1.267278,0.1124207,-1.371741,-0.04667813,-9.652191,3
364863996.0,1.01,-0.01,9.94,-0.08,350.28,323.39,0.04,0.04,156.0,180.0,180.0,2.306932,1.20629,0.1053124,-1.403146,-0.02463581,-9.731447,3
364913976.0,1.005,-0.005,9.945,-0.08,350.255,323.365,0.04,0.04,156.0,180.0,180.0,1.414789,-1.387953,0.1139288,-1.432273,-0.00925548,-9.677174,3
364963956.0,1.0,0.0,9.95,-0.08,350.23,323.34,0.04,0.04,156.0,180.0,180.0,-1.238954,-1.485825,0.08650374,-1.332636,0.00227952,-9.661813,3
364963956.0,1.0,0.0,9.95,-0.08,350.23,323.34,0.04,0.04,156.0,180.0,180.0,0.04312767,2.811426,0.09259758,-1.3796,0.02254798,-9.717935,3
365013936.0,0.99,0.0,9.95,-0.08,350.21,323.32,0.04,0.04,156.0,180.0,180.0,2.235902,1.173379,0.07861765,-1.342689,0.02804528,-9.815422,3
365063916.0,0.98,0.0,9.95,-0.08,350.19,323.3,0.04,0.04,156.0,180.0,180.0,1.526102,-1.661087,0.0813721,-1.229532,0.05263125,-9.755268,3
365063916.0,0.98,0.0,9.95,-0.08,350.19,323.3,0.04,0.04,156.0,180.0,180.0,-2.216042,0.8369798,0.08353477,-1.308584,0.01804421,-9.734737,3
365113896.0,0.97,0.0,9.95,-0.08,350.17,323.28,0.04,0.04,155.5,180.0,180.0,-0.1794473,2.513209,0.06018213,-1.317449,0.06938712,-9.768402,3
365163876.0,0.96,0.0,9.95,-0.08,350.15,323.26,0.04,0.04,155.0,180.0,180.0,-1.098875,-1.935498,0.05001114,-1.220724,0.03981914,-9.739901,3
365163876.0,0.96,0.0,9.95,-0.08,350.15,323.26,0.04,0.04,155.0,180.0,180.0,2.120568,1.156553,0.04269639,-1.210523,0.0565917,-9.826576,3
365213856.0,0.955,0.0,9.95,-0.08,350.125,323.235,0.04,0.04,155.0,180.0,180.0,-2.34821,0.4128471,0.04520971,-1.211926,-0.01988298,-9.719877,3
365263836.0,0.95,0.0,9.95,-0.08,350.1,323.21,0.04,0.04,155.0,180.0,180.0,1.714533,-1.558114,0.04748726,-1.14712,0.04704969,-9.831108,3
365263836.0,0.95,0.0,9.95,-0.08,350.1,323.21,0.04,0.04,155.0,180.0,180.0,-0.493256,2.41466,0.0309744,-1.170072,0.02037763,-9.772642,3
365313816.0,0.94,0.005,9.95,-0.085,350.08,323.19,0.04,0.04,155.0,180.0,180.0,-0.820536,-2.068371,0.0220165,-1.074078,0.00486527,-9.809507,3
365363796.0,0.93,0.01,9.95,-0.09,350.06,323.17,0.04,0.04,155.0,180.0,180.0,-2.425069,0.04473373,0.01909191,-1.065842,-0.02307984,-9.817953,3
365363796.0,0.93,0.01,9.95,-0.09,350.06,323.17,0.04,0.04,155.0,180.0,180.0,1.908456,1.495652,0.00949344,-1.145211,-0.00912607,-9.846807,3
365413776.0,0.925,0.015,9.95,-0.09,350.035,323.145,0.035,0.035,155.0,180.0,180.0,2.00012,-1.315995,0.01895473,-1.04935,0.00355273,-9.837715,3
365463756.0,0.92,0.02,9.95,-0.09,350.01,323.12,0.03,0.03,155.0,180.0,180.0,-0.7984489,2.262439,0.00504146,-1.033589,0.0287004,-9.807249,3
365463756.0,0.92,0.02,9.95,-0.09,350.01,323.12,0.03,0.03,155.0,180.0,180.0,-0.5165784,-2.211123,-0.00096834,-0.9961774,0.0212455,-9.883678,3
365513736.0,0.91,0.02,9.955,-0.09,349.985,323.1,0.03,0.03,155.0,180.5,180.5,1.805955,1.611032,-0.00762672,-0.975202,0.04275804,-9.91466,3
365563716.0,0.9,0.02,9.96,-0.09,349.96,323.08,0.03,0.03,155.0,181.0,181.0,-2.337895,-0.1872551,-0.00145939,-0.9516293,-0.03904136,-9.746819,3
365563716.0,0.9,0.02,9.96,-0.09,349.96,323.08,0.03,0.03,155.0,181.0,181.0,2.080431,-1.164206,0.01036334,-0.9317169,0.01962474,-9.876599,3
365613696.0,0.89,0.025,9.96,-0.09,349.94,323.055,0.03,0.03,155.0,181.0,181.0,-0.9229439,2.201882,0.00243446,-0.9491192,-0.02568303,-9.819629,3
365663676.0,0.88,0.03,9.96,-0.09,349.92,323.03,0.03,0.03,155.0,181.0,181.0,-0.3032674,-2.245844,-0.00057985,-0.8495638,-0.01442671,-9.854113,3
365663676.0,0.88,0.03,9.96,-0.09,349.92,323.03,0.03,0.03,155.0,181.0,181.0,1.664447,1.785083,-0.00756582,-0.8549742,0.00838193,-9.913896,3
365713656.0,0.865,0.03,9.96,-0.09,349.895,323.01,0.03,0.03,155.0,181.0,181.0,-2.357412,-0.444892,0.00526085,-0.8687525,-0.04147352,-9.831576,3
365763636.0,0.85,0.03,9.96,-0.09,349.87,322.99,0.03,0.03,155.0,181.0,181.0,-1.124492,2.084832,0.01658024,-0.8168328,0.00742434,-9.754909,3
365763636.0,0.85,0.03,9.96,-0.09,349.87,322.99,0.03,0.03,155.0,181.0,181.0,2.194888,-0.9924953,0.01713846,-0.8521084,0.01406461,-9.934771,3
365813616.0,0.845,0.035,9.96,-0.09,349.845,322.965,0.03,0.03,154.5,181.0,181.0,-0.03218067,-2.347363,0.01651863,-0.7349939,-0.02160252,-9.87562,3
365863596.0,0.84,0.04,9.96,-0.09,349.82,322.94,0.03,0.03,154.0,181.0,181.0,1.446577,1.978374,0.00562635,-0.7788494,-0.02515902,-9.913458,3
365863596.0,0.84,0.04,9.96,-0.09,349.82,322.94,0.03,0.03,154.0,181.0,181.0,-2.260839,-0.7662748,0.01886029,-0.7351426,-0.03026276,-9.806187,3
365913576.0,0.83,0.045,9.96,-0.095,349.8,322.92,0.03,0.03,154.0,181.0,181.0,2.330389,-0.5881978,0.02945717,-0.6435025,0.01734029,-9.939106,3
365963556.0,0.82,0.05,9.96,-0.1,349.78,322.9,0.03,0.03,154.0,181.0,181.0,0.3005176,-2.285883,0.03587693,-0.6339588,0.00767016,-9.8693,3
365963556.0,0.82,0.05,9.96,-0.1,349.78,322.9,0.03,0.03,154.0,181.0,181.0,-1.518173,1.806218,0.03407191,-0.6974436,-0.02425623,-9.868201,3
366013536.0,0.815,0.05,9.96,-0.1,349.755,322.875,0.03,0.03,154.0,181.0,181.0,1.137493,2.148431,0.02504016,-0.6893587,-0.00321751,-9.918154,3
366063516.0,0.81,0.05,9.96,-0.1,349.73,322.85,0.03,0.03,154.0,181.0,181.0,2.393602,-0.4479116,0.0490619,-0.6406304,0.00947134,-9.961185,3
366063516.0,0.81,0.05,9.96,-0.1,349.73,322.85,0.03,0.03,154.0,181.0,181.0,-2.180131,-1.011212,0.03502933,-0.6339909,-0.05124737,-9.838211,3
366113496.0,0.805,0.055,9.96,-0.1,349.705,322.825,0.03,0.03,154.0,181.0,181.0,-1.57598,1.680193,0.0530079,-0.5677091,0.01681443,-9.825746,3
366163476.0,0.8,0.06,9.96,-0.1,349.68,322.8,0.03,0.03,154.0,181.0,181.0,0.9945725,2.210812,0.04331218,-0.5772879,-0.02873149,-9.882817,3
366163476.0,0.8,0.06,9.96,-0.1,349.68,322.8,0.03,0.03,154.0,181.0,181.0,0.4968514,-2.341157,0.05674187,-0.5490773,0.00793233,-9.923667,3
366213456.0,0.785,0.06,9.96,-0.1,349.655,322.78,0.03,0.03,154.0,181.0,181.0,-2.062573,-1.233743,0.05013755,-0.5234681,-0.00787101,-9.851101,3
366263436.0,0.77,0.06,9.96,-0.1,349.63,322.76,0.03,0.03,154.0,181.0,181.0,2.412309,-0.1700536,0.06044805,-0.4983355,0.01248885,-9.921343,3
366263436.0,0.77,0.06,9.96,-0.1,349.63,322.76,0.03,0.03,154.0,181.0,181.0,-1.80217,1.46105,0.06480865,-0.5378012,0.0182451,-9.808176,3
366313416.0,0.76,0.065,9.965,-0.105,349.605,322.735,0.03,0.03,154.0,181.5,181.5,0.7521764,-2.263716,0.0669935,-0.4510361,0.05212111,-9.890003,3
366363396.0,0.75,0.07,9.97,-0.11,349.58,322.71,0.03,0.03,154.0,182.0,182.0,-1.867314,-1.448519,0.05530129,-0.4478787,0.03109588,-9.867086,3
366363396.0,0.75,0.07,9.97,-0.11,349.58,322.71,0.03,0.03,154.0,182.0,182.0,0.7112456,2.297108,0.05133652,-0.4603011,0.00203337,-9.918941,3
366413376.0,0.74,0.07,9.97,-0.11,349.555,322.685,0.03,0.03,153.5,182.0,182.0,2.398882,0.2039214,0.05976205,-0.4647966,0.00636546,-9.928555,3
366463356.0,0.73,0.07,9.97,-0.11,349.53,322.66,0.03,0.03,153.0,182.0,182.0,-2.037635,1.18862,0.06726708,-0.4586518,-0.0487363,-9.794606,3
366463356.0,0.73,0.07,9.97,-0.11,349.53,322.66,0.03,0.03,153.0,182.0,182.0,1.07926,-2.178398,0.07134109,-0.3927571,-0.00062466,-9.90966,3
366513336.0,0.72,0.075,9.97,-0.11,349.505,322.635,0.03,0.03,153.0,182.0,182.0,0.3444758,2.307659,0.05299993,-0.4780603,-0.01637838,-9.879988,3
366563316.0,0.71,0.08,9.97,-0.11,349.48,322.61,0.03,0.03,153.0,182.0,182.0,2.311966,0.5861446,0.0491856,-0.3683342,0.05150742,-9.886778,3
366563316.0,0.71,0.08,9.97,-0.11,349.48,322.61,0.03,0.03,153.0,182.0,182.0,-1.606757,-1.774738,0.04701648,-0.3231989,0.0500331,-9.842675,3
366613296.0,0.705,0.08,9.97,-0.11,349.455,322.585,0.03,0.03,153.0,182.0,182.0,-2.230279,0.8575542,0.06411967,-0.395982,0.01075093,-9.849148,3
366663276.0,0.7,0.08,9.97,-0.11,349.43,322.56,0.03,0.03,153.0,182.0,182.0,-0.02871378,2.390404,0.05005202,-0.3796726,-0.02456572,-9.881475,3
366663276.0,0.7,0.08,9.97,-0.11,349.43,322.56,0.03,0.03,153.0,182.0,182.0,1.35639,-1.949098,0.05699233,-0.3640463,-0.00516297,-9.918752,3
366713672.5,0.69,0.085,9.97,-0.115,349.405,322.535,0.03,0.03,153.0,182.0,182.0,-1.319198,-1.94528,0.04258636,-0.3255184,-0.02062454,-9.816851,3
366764069.0,0.68,0.09,9.97,-0.12,349.38,322.51,0.03,0.03,153.0,182.0,182.0,-2.321263,0.5548585,0.05493978,-0.3240469,-0.04339371,-9.852481,3
366764069.0,0.68,0.09,9.97,-0.12,349.38,322.51,0.03,0.03,153.0,182.0,182.0,2.213068,0.9081835,0.04073112,-0.3205689,0.02260547,-9.873667,3
366814049.0,0.67,0.09,9.97,-0.12,349.355,322.485,0.03,0.03,153.0,182.0,182.0,1.560268,-1.740087,0.05156679,-0.2781749,-0.00600178,-9.894356,3
366864029.0,0.66,0.09,9.97,-0.12,349.33,322.46,0.03,0.03,153.0,182.0,182.0,-0.4216107,2.348822,0.04863695,-0.3370234,-0.00293742,-9.865465,3
366864029.0,0.66,0.09,9.97,-0.12,349.33,322.46,0.03,0.03,153.0,182.0,182.0,-1.012127,-2.14945,0.03738765,-0.2388567,0.02116928,-9.827294,3
366914009.0,0.655,0.095,9.97,-0.12,349.305,322.435,0.03,0.03,153.0,182.0,182.0,2.054817,1.161012,0.03006197,-0.295229,0.02187092,-9.80736,3
366963989.0,0.65,0.1,9.97,-0.12,349.28,322.41,0.03,0.03,153.0,182.0,182.0,1.771631,-1.530349,0.04458182,-0.2218621,0.00896273,-9.878741,3
366963989.0,0.65,0.1,9.97,-0.12,349.28,322.41,0.03,0.03,153.0,182.0,182.0,-2.364959,0.2213217,0.04666143,-0.2008353,0.01383161,-9.840251,3
367013969.0,0.64,0.1,9.975,-0.12,349.255,322.385,0.03,0.03,152.5,182.5,182.5,-0.5845161,2.299092,0.04069329,-0.2931085,0.00636992,-9.833073,3
367063949.0,0.63,0.1,9.98,-0.12,349.23,322.36,0.03,0.03,152.0,183.0,183.0,1.979026,1.311641,0.02526535,-0.2715945,0.00869266,-9.879246,3
367063949.0,0.63,0.1,9.98,-0.12,349.23,322.36,0.03,0.03,152.0,183.0,183.0,-0.8147498,-2.200447,0.03185984,-0.192237,-0.01964605,-9.881909,3
367113929.0,0.625,0.105,9.98,-0.12,349.205,322.335,0.03,0.03,152.0,183.0,183.0,-2.361658,0.02787947,0.04006457,-0.2033125,-0.01339891,-9.775264,3
367163909.0,0.62,0.11,9.98,-0.12,349.18,322.31,0.03,0.03,152.0,183.0,183.0,1.880777,-1.391971,0.04067636,-0.1663154,0.0301006,-9.856266,3
367163909.0,0.62,0.11,9.98,-0.12,349.18,322.31,0.03,0.03,152.0,183.0,183.0,-0.8096887,2.226222,0.039852,-0.1808996,-0.01363891,-9.820198,3
367213889.0,0.61,0.11,9.98,-0.125,349.15,322.285,0.03,0.03,152.0,183.0,183.0,-0.6109374,-2.305797,0.02817683,-0.1837369,-0.04076746,-9.854,3
367263869.0,0.6,0.11,9.98,-0.13,349.12,322.26,0.03,0.03,152.0,183.0,183.0,-2.368357,-0.241236,0.03610251,-0.1540487,-0.07128285,-9.783367,3
367263869.0,0.6,0.11,9.98,-0.13,349.12,322.26,0.03,0.03,152.0,183.0,183.0,1.862416,1.507441,0.0230929,-0.2064606,0.01276629,-9.893559,3
367313849.0,0.59,0.115,9.98,-0.13,349.095,322.23,0.03,0.03,152.0,183.0,183.0,2.105076,-1.088992,0.03830069,-0.1727114,-0.01447187,-9.913548,3
367363829.0,0.58,0.12,9.98,-0.13,349.07,322.2,0.03,0.03,152.0,183.0,183.0,-0.2090926,-2.436185,0.03053894,-0.1059967,-0.0002994,-9.796629,3
367363829.0,0.58,0.12,9.98,-0.13,349.07,322.2,0.03,0.03,152.0,183.0,183.0,-1.143669,2.077698,0.04032894,-0.1437016,0.00404927,-9.758371,3
367413809.0,0.575,0.12,9.98,-0.13,349.04,322.175,0.025,0.025,152.0,183.0,183.0,1.592942,1.670994,0.02481327,-0.1532161,0.00089311,-9.738592,3
367463789.0,0.57,0.12,9.98,-0.13,349.01,322.15,0.02,0.02,152.0,183.0,183.0,-2.21588,-0.7703385,0.03987495,-0.1471877,-0.02635173,-9.756181,3
367463789.0,0.57,0.12,9.98,-0.13,349.01,322.15,0.02,0.02,152.0,183.0,183.0,2.211919,-1.138595,0.04798932,-0.1344045,0.04815945,-9.779582,3
367513769.0,0.555,0.125,9.98,-0.13,348.985,322.125,0.02,0.02,152.0,183.0,183.0,-1.223191,1.496363,0.05999607,-0.1262325,-0.05131485,-9.79361,3
367563749.0,0.54,0.13,9.98,-0.13,348.96,322.1,0.02,0.02,152.0,183.0,183.0,1.50934,1.270531,0.06636201,-0.1555679,0.00844071,-9.756546,3
367563749.0,0.54,0.13,9.98,-0.13,348.96,322.1,0.02,0.02,152.0,183.0,183.0,-0.00772617,-2.882069,0.06239087,-0.1252346,-0.03018756,-9.74828,3
367613729.0,0.535,0.13,9.98,-0.13,348.93,322.07,0.02,0.02,151.5,183.0,183.0,-2.226631,-1.286904,0.09416156,-0.1545485,-0.05048105,-9.783658,3
367663709.0,0.53,0.13,9.98,-0.13,348.9,322.04,0.02,0.02,151.0,183.0,183.0,-1.455204,1.219704,0.1366354,-0.1795058,-0.01164028,-9.808418,3
367663709.0,0.53,0.13,9.98,-0.13,348.9,322.04,0.02,0.02,151.0,183.0,183.0,2.297909,-1.242686,0.1160447,-0.1248718,-0.00809268,-9.776993,3
367713689.0,0.52,0.13,9.98,-0.135,348.875,322.015,0.02,0.02,151.0,183.5,183.5,0.1926444,-2.965162,0.1463033,-0.1103759,-0.02736875,-9.800359,3
367763669.0,0.51,0.13,9.98,-0.14,348.85,321.99,0.02,0.02,151.0,184.0,184.0,-2.163389,-1.479938,0.1745641,-0.1889127,-0.04210459,-10.0295,3
367763669.0,0.51,0.13,9.98,-0.14,348.85,321.99,0.02,0.02,151.0,184.0,184.0,1.348659,1.449527,0.1507972,-0.1732959,0.0444286,-9.861227,3
367813649.0,0.5,0.135,9.98,-0.14,348.82,321.96,0.02,0.02,151.0,184.0,184.0,2.397835,-0.9318743,0.1929549,-0.1910097,-0.00721427,-9.914577,3
367863629.0,0.49,0.14,9.98,-0.14,348.79,321.93,0.02,0.02,151.0,184.0,184.0,-1.707396,1.125193,0.2158149,-0.264186,-0.05438789,-10.05931,3
367863629.0,0.49,0.14,9.98,-0.14,348.79,321.93,0.02,0.02,151.0,184.0,184.0,0.4301705,-2.988055,0.2137893,-0.2335775,0.00288487,-10.14711,3
367913609.0,0.485,0.14,9.98,-0.14,348.76,321.905,0.02,0.02,151.0,184.0,184.0,1.066195,1.85914,0.2154333,-0.3176464,-0.04622414,-10.12754,3
367963589.0,0.48,0.14,9.98,-0.14,348.73,321.88,0.02,0.02,151.0,184.0,184.0,-2.165195,-1.510145,0.2232502,-0.2690963,-0.06756769,-10.28478,3
367963589.0,0.48,0.14,9.98,-0.14,348.73,321.88,0.02,0.02,151.0,184.0,184.0,2.480383,-0.1754967,0.2276163,-0.3635414,-0.01104474,-10.0823,3
368013569.0,0.475,0.145,9.98,-0.14,348.705,321.85,0.02,0.02,151.0,184.0,184.0,-1.923037,1.414115,0.2367073,-0.3691711,-0.04223929,-10.32432,3
368063549.0,0.47,0.15,9.98,-0.14,348.68,321.82,0.02,0.02,151.0,184.0,184.0,0.8027775,-2.476919,0.2310229,-0.3874916,-0.02888935,-10.17814,3
368063549.0,0.47,0.15,9.98,-0.14,348.68,321.82,0.02,0.02,151.0,184.0,184.0,0.8395815,2.287692,0.2106365,-0.4839238,-0.01159269,-10.18757,3
368113529.0,0.46,0.15,9.98,-0.14,348.65,321.795,0.02,0.02,150.5,184.0,184.0,-1.951334,-1.478047,0.208019,-0.5123342,-0.01659205,-10.33338,3
368163509.0,0.45,0.15,9.98,-0.14,348.62,321.77,0.02,0.02,150.0,184.0,184.0,2.451626,0.08545372,0.2022581,-0.5242462,-0.02574903,-10.15175,3
368163509.0,0.45,0.15,9.98,-0.14,348.62,321.77,0.02,0.02,150.0,184.0,184.0,-2.044286,1.355316,0.2036439,-0.5947026,-0.06463788,-10.28592,3
368213489.0,0.435,0.15,9.985,-0.14,348.59,321.74,0.02,0.02,150.0,184.0,184.0,0.9845163,-2.469977,0.1870513,-0.5757664,-0.01149315,-10.10163,3
368263469.0,0.42,0.15,9.99,-0.14,348.56,321.71,0.02,0.02,150.0,184.0,184.0,-1.759425,-1.837781,0.1488076,-0.6429866,-0.03424441,-10.18224,3
368263469.0,0.42,0.15,9.99,-0.14,348.56,321.71,0.02,0.02,150.0,184.0,184.0,0.692733,2.392214,0.162084,-0.6420431,0.03941354,-10.2241,3
368313449.0,0.415,0.155,9.99,-0.145,348.53,321.68,0.02,0.02,150.0,184.5,184.5,2.518361,0.3468774,0.150954,-0.7523414,0.02611176,-10.1301,3
368363429.0,0.41,0.16,9.99,-0.15,348.5,321.65,0.02,0.02,150.0,185.0,185.0,-2.278589,1.094049,0.14364,-0.7480517,-0.00716163,-10.30984,3
368363429.0,0.41,0.16,9.99,-0.15,348.5,321.65,0.02,0.02,150.0,185.0,185.0,1.102681,-2.286583,0.1230571,-0.7732657,0.03640476,-10.09807,3
